trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
100,False,"{'a': 0.0009236309099862616, 'e': 0.9109322786074006}",20,5,-70.42214168809976,"{0: 8, 1: 3, 2: 3, 3: 0, 4: 1}",1
101,False,"{'a': 0.0009236309099862616, 'e': 0.9100913018338319}",20,0,-115.11681965463688,"{0: 9, 1: 3, 2: 7, 3: 0, 4: 1}",0
102,False,"{'a': 0.0009236309099862616, 'e': 0.9092511014538002}",25,0,-27.883447410345696,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
103,False,"{'a': 0.0009236309099862616, 'e': 0.9084116767505354}",20,0,-97.04934042125672,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
104,False,"{'a': 0.0009236309099862616, 'e': 0.9075730270079292}",25,0,-154.98729888424378,"{0: 14, 1: 1, 2: 7, 3: 1, 4: 2}",0
105,False,"{'a': 0.0009236309099862616, 'e': 0.9067351515105344}",30,0,-94.99778743085517,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
106,False,"{'a': 0.0009236309099862616, 'e': 0.9058980495435646}",20,0,-79.67874379920805,"{0: 14, 1: 4, 2: 0, 3: 0, 4: 2}",0
107,False,"{'a': 0.0009236309099862616, 'e': 0.9050617203928927}",20,8,-111.3324398588334,"{0: 5, 1: 2, 2: 3, 3: 0, 4: 2}",1
108,False,"{'a': 0.0009236309099862616, 'e': 0.9042261633450515}",30,16,-59.74268407820065,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 1}",1
109,False,"{'a': 0.0009236309099862616, 'e': 0.9033913776872319}",30,0,-43.90368578183372,"{0: 23, 1: 3, 2: 3, 3: 1, 4: 0}",0
110,False,"{'a': 0.0009236309099862616, 'e': 0.9025573627072835}",35,0,-178.52694660612326,"{0: 27, 1: 0, 2: 3, 3: 1, 4: 4}",0
111,False,"{'a': 0.0009236309099862616, 'e': 0.9017241176937127}",25,0,-104.450392332946,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
112,False,"{'a': 0.0009236309099862616, 'e': 0.9008916419356834}",20,0,-91.63444714452389,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
113,False,"{'a': 0.0009236309099862616, 'e': 0.9000599347230152}",25,0,-112.22202522520347,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
114,False,"{'a': 0.0009236309099862616, 'e': 0.8992289953461836}",30,11,-75.82226993287077,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 1}",1
115,False,"{'a': 0.0009236309099862616, 'e': 0.8983988230963192}",20,0,-47.14417474992457,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",1
116,False,"{'a': 0.0009236309099862616, 'e': 0.8975694172652069}",20,0,-40.14490437924066,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
117,False,"{'a': 0.0009236309099862616, 'e': 0.8967407771452854}",20,0,-49.62542694832272,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
118,False,"{'a': 0.0009236309099862616, 'e': 0.8959129020296467}",25,0,-61.864652574935995,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
119,False,"{'a': 0.0009236309099862616, 'e': 0.8950857912120355}",35,0,-199.66199882086866,"{0: 22, 1: 4, 2: 4, 3: 2, 4: 3}",0
120,False,"{'a': 0.0009236309099862616, 'e': 0.8942594439868483}",20,0,-1.423534353894976,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
121,False,"{'a': 0.0009236309099862616, 'e': 0.8934338596491332}",20,0,-46.14005311194837,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
122,False,"{'a': 0.0009236309099862616, 'e': 0.8926090374945892}",20,0,-79.2022931824459,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
123,False,"{'a': 0.0009236309099862616, 'e': 0.891784976819565}",20,0,-137.081150737295,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
124,False,"{'a': 0.0009236309099862616, 'e': 0.8909616769210598}",35,0,-114.7567946093217,"{0: 20, 1: 8, 2: 6, 3: 0, 4: 1}",0
125,False,"{'a': 0.0009236309099862616, 'e': 0.8901391370967208}",20,0,-10.455971478192287,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
126,False,"{'a': 0.0009236309099862616, 'e': 0.8893173566448443}",20,0,-38.61265675389884,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
127,False,"{'a': 0.0009236309099862616, 'e': 0.8884963348643744}",20,0,-46.12104578832037,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
128,False,"{'a': 0.0009236309099862616, 'e': 0.8876760710549021}",20,10,-7.138008136728243,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
