trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.8, 'e': 0.9950124791926823}",25,17,-28.551517486503815,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
2,False,"{'a': 0.8, 'e': 0.9900498337491681}",20,0,-97.42649852083287,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
3,False,"{'a': 0.8, 'e': 0.9851119396030626}",25,0,-64.77195047129881,"{0: 15, 1: 4, 2: 6, 3: 0, 4: 0}",0
4,False,"{'a': 0.8, 'e': 0.9801986733067553}",20,0,-73.26890548055425,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
5,False,"{'a': 0.8, 'e': 0.9753099120283326}",20,0,-78.65712290340632,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
6,False,"{'a': 0.8, 'e': 0.9704455335485082}",30,0,-151.73477334757146,"{0: 19, 1: 2, 2: 6, 3: 1, 4: 2}",0
7,False,"{'a': 0.8, 'e': 0.9656054162575665}",30,0,-184.149906932681,"{0: 17, 1: 3, 2: 7, 3: 0, 4: 3}",0
8,False,"{'a': 0.8, 'e': 0.9607894391523232}",20,0,-114.50609007978159,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",1
9,False,"{'a': 0.8, 'e': 0.9559974818331}",20,2,-113.32892542057063,"{0: 10, 1: 4, 2: 1, 3: 1, 4: 2}",1
10,False,"{'a': 0.8, 'e': 0.951229424500714}",35,0,-173.40126005421646,"{0: 22, 1: 4, 2: 5, 3: 2, 4: 2}",0
11,False,"{'a': 0.8, 'e': 0.9464851479534838}",30,0,-150.01201081540262,"{0: 16, 1: 7, 2: 5, 3: 0, 4: 2}",0
12,False,"{'a': 0.8, 'e': 0.9417645335842487}",25,0,-184.63676968757065,"{0: 12, 1: 5, 2: 5, 3: 0, 4: 3}",0
13,False,"{'a': 0.8, 'e': 0.9370674633774034}",20,0,-26.978991118734793,"{0: 13, 1: 5, 2: 2, 3: 0, 4: 0}",0
14,False,"{'a': 0.8, 'e': 0.9323938199059483}",20,0,-105.71509112995734,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
15,False,"{'a': 0.8, 'e': 0.9277434863285529}",20,0,-35.751682779852075,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
16,False,"{'a': 0.8, 'e': 0.9231163463866358}",20,0,-137.20599789309037,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
17,False,"{'a': 0.8, 'e': 0.9185122844014574}",20,0,-69.24902393674233,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
18,False,"{'a': 0.8, 'e': 0.9139311852712282}",30,0,-145.90235490873113,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
19,False,"{'a': 0.8, 'e': 0.9093729344682314}",20,0,-121.91215254680122,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
20,False,"{'a': 0.8, 'e': 0.9048374180359595}",25,10,-69.35889245715661,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 1}",1
21,False,"{'a': 0.8, 'e': 0.9003245225862656}",25,0,-115.24143078407468,"{0: 14, 1: 5, 2: 4, 3: 1, 4: 1}",0
22,False,"{'a': 0.8, 'e': 0.8958341352965282}",25,0,-27.178479253838216,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
23,False,"{'a': 0.8, 'e': 0.8913661439068313}",20,0,-46.06215034335693,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
24,False,"{'a': 0.8, 'e': 0.8869204367171575}",25,0,-93.37258234031871,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
25,False,"{'a': 0.8, 'e': 0.8824969025845955}",20,0,-143.13719421696638,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
26,False,"{'a': 0.8, 'e': 0.8780954309205613}",25,0,-155.36555307900278,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
27,False,"{'a': 0.8, 'e': 0.8737159116880344}",25,0,-112.86759197684911,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
28,False,"{'a': 0.8, 'e': 0.8693582353988059}",20,0,-116.95969221668925,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
29,False,"{'a': 0.8, 'e': 0.8650222931107413}",25,0,-130.16229986304407,"{0: 15, 1: 1, 2: 6, 3: 2, 4: 1}",0
30,False,"{'a': 0.8, 'e': 0.8607079764250578}",20,0,-95.93993962527817,"{0: 8, 1: 5, 2: 6, 3: 1, 4: 0}",0
31,False,"{'a': 0.8, 'e': 0.8564151774836135}",20,0,-18.90323692833478,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
32,False,"{'a': 0.8, 'e': 0.8521437889662113}",20,0,-65.90105298393016,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
33,False,"{'a': 0.8, 'e': 0.8478937040879159}",30,0,-283.20578846593787,"{0: 11, 1: 3, 2: 12, 3: 0, 4: 4}",0
34,False,"{'a': 0.8, 'e': 0.8436648165963837}",25,0,-249.001951652466,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 5}",0
35,False,"{'a': 0.8, 'e': 0.8394570207692074}",20,13,-76.49455230463752,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 2}",1
36,False,"{'a': 0.8, 'e': 0.835270211411272}",25,0,-68.60553996319364,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
37,False,"{'a': 0.8, 'e': 0.8311042838521256}",25,4,-117.0224670681543,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 1}",1
38,False,"{'a': 0.8, 'e': 0.8269591339433623}",20,4,-39.18749281033927,"{0: 10, 1: 2, 2: 4, 3: 0, 4: 0}",1
39,False,"{'a': 0.8, 'e': 0.8228346580560184}",25,0,-136.36515386764256,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
40,False,"{'a': 0.8, 'e': 0.8187307530779818}",25,0,-127.63313130862852,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
41,False,"{'a': 0.8, 'e': 0.8146473164114145}",20,0,-168.9385018291858,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
42,False,"{'a': 0.8, 'e': 0.8105842459701871}",20,0,-87.55473559861153,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
43,False,"{'a': 0.8, 'e': 0.8065414401773269}",25,5,5.425917611602549,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
44,False,"{'a': 0.8, 'e': 0.8025187979624785}",35,17,-35.38933545092854,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 0}",1
45,False,"{'a': 0.8, 'e': 0.7985162187593771}",30,0,-122.15831532695468,"{0: 18, 1: 4, 2: 6, 3: 1, 4: 1}",0
46,False,"{'a': 0.8, 'e': 0.794533602503334}",30,0,-149.52759886726446,"{0: 17, 1: 4, 2: 7, 3: 0, 4: 2}",0
47,False,"{'a': 0.8, 'e': 0.7905708496287356}",20,4,-126.35397784185345,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 3}",1
48,False,"{'a': 0.8, 'e': 0.7866278610665535}",20,0,-164.23062098038693,"{0: 8, 1: 1, 2: 9, 3: 0, 4: 2}",0
49,False,"{'a': 0.8, 'e': 0.7827045382418681}",20,0,-24.369390741553403,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
50,False,"{'a': 0.8, 'e': 0.7788007830714049}",25,0,-86.71802116844114,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
51,False,"{'a': 0.8, 'e': 0.774916497961081}",20,11,-17.390115570946023,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
52,False,"{'a': 0.8, 'e': 0.7710515858035663}",25,0,-144.39933502088823,"{0: 17, 1: 1, 2: 2, 3: 3, 4: 2}",0
53,False,"{'a': 0.8, 'e': 0.7672059499758557}",20,0,-26.303842815880632,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
54,False,"{'a': 0.8, 'e': 0.7633794943368531}",25,11,-48.27685645756711,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
55,False,"{'a': 0.8, 'e': 0.7595721232249685}",30,0,-130.31978004039826,"{0: 19, 1: 4, 2: 5, 3: 0, 4: 2}",0
56,False,"{'a': 0.8, 'e': 0.7557837414557255}",25,3,-112.34661316884929,"{0: 11, 1: 1, 2: 9, 3: 0, 4: 1}",1
57,False,"{'a': 0.8, 'e': 0.7520142543193826}",20,0,-66.03951084366155,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
58,False,"{'a': 0.8, 'e': 0.7482635675785653}",30,4,-64.23337793312034,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 1}",1
59,False,"{'a': 0.8, 'e': 0.7445315874659094}",20,0,-121.94658419258343,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
60,False,"{'a': 0.8, 'e': 0.7408182206817179}",20,12,5.588251192843535,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
61,False,"{'a': 0.8, 'e': 0.7371233743916278}",20,0,-128.19789034033897,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
62,False,"{'a': 0.8, 'e': 0.7334469562242892}",30,0,-143.62441915131734,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
63,False,"{'a': 0.8, 'e': 0.7297888742690568}",25,0,-104.55518604737806,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 3}",0
64,False,"{'a': 0.8, 'e': 0.7261490370736909}",25,0,-177.98205921448405,"{0: 12, 1: 2, 2: 8, 3: 1, 4: 2}",0
65,False,"{'a': 0.8, 'e': 0.7225273536420722}",20,0,-69.1888320999612,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
66,False,"{'a': 0.8, 'e': 0.7189237334319262}",30,0,-76.19167815152791,"{0: 21, 1: 4, 2: 4, 3: 0, 4: 1}",0
67,False,"{'a': 0.8, 'e': 0.7153380863525599}",20,0,-30.602826347152348,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
68,False,"{'a': 0.8, 'e': 0.7117703227626097}",20,0,-44.14523887043751,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
69,False,"{'a': 0.8, 'e': 0.7082203534678}",30,0,-169.94125887952575,"{0: 20, 1: 2, 2: 4, 3: 1, 4: 3}",0
70,False,"{'a': 0.8, 'e': 0.7046880897187134}",25,0,-163.64360063048025,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 3}",0
71,False,"{'a': 0.8, 'e': 0.7011734432085724}",30,0,-55.625328925792736,"{0: 21, 1: 4, 2: 4, 3: 1, 4: 0}",0
72,False,"{'a': 0.8, 'e': 0.697676326071031}",25,5,-13.876855817579312,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
73,False,"{'a': 0.8, 'e': 0.6941966508779789}",25,0,-138.05993160948012,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",0
74,False,"{'a': 0.8, 'e': 0.6907343306373547}",30,0,-84.3654257186385,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
75,False,"{'a': 0.8, 'e': 0.6872892787909722}",20,0,-156.0321174318832,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0
76,False,"{'a': 0.8, 'e': 0.6838614092123558}",20,0,-33.14836697429867,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
77,False,"{'a': 0.8, 'e': 0.6804506362045877}",30,3,-32.634789963187885,"{0: 20, 1: 1, 2: 6, 3: 0, 4: 0}",1
78,False,"{'a': 0.8, 'e': 0.6770568744981647}",20,0,-90.86434122090778,"{0: 13, 1: 5, 2: 0, 3: 0, 4: 2}",0
79,False,"{'a': 0.8, 'e': 0.6736800392488677}",25,8,-18.13523576122002,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 0}",1
80,False,"{'a': 0.8, 'e': 0.6703200460356393}",25,17,0.12582172568338756,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
81,False,"{'a': 0.8, 'e': 0.6669768108584744}",25,0,-100.22606213904834,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
82,False,"{'a': 0.8, 'e': 0.6636502501363194}",25,0,-69.21952384411362,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
83,False,"{'a': 0.8, 'e': 0.6603402807049829}",20,14,4.266808019475819,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
84,False,"{'a': 0.8, 'e': 0.6570468198150567}",20,9,-45.41046498629567,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
85,False,"{'a': 0.8, 'e': 0.6537697851298473}",25,0,-50.3006069925017,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
86,False,"{'a': 0.8, 'e': 0.6505090947233165}",25,0,-58.80654649461803,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
87,False,"{'a': 0.8, 'e': 0.6472646670780347}",20,2,-34.82616638553836,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
88,False,"{'a': 0.8, 'e': 0.6440364210831414}",20,11,-24.450350187387215,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
89,False,"{'a': 0.8, 'e': 0.6408242760323187}",20,7,-62.150468052450954,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
90,False,"{'a': 0.8, 'e': 0.6376281516217733}",25,19,-0.9737831623508817,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
91,False,"{'a': 0.8, 'e': 0.6344479679482282}",25,0,-3.338758581341745,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
92,False,"{'a': 0.8, 'e': 0.631283645506926}",20,13,-1.3419908320410974,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
93,False,"{'a': 0.8, 'e': 0.6281351051896408}",25,6,-16.42195988602009,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 0}",1
94,False,"{'a': 0.8, 'e': 0.6250022682827008}",20,0,-49.02492526412699,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
95,False,"{'a': 0.8, 'e': 0.62188505646502}",20,2,-80.78188382849254,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 2}",1
96,False,"{'a': 0.8, 'e': 0.6187833918061408}",20,0,-20.77878756310866,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
97,False,"{'a': 0.8, 'e': 0.6156971967642851}",25,0,-39.16522045233618,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
98,False,"{'a': 0.8, 'e': 0.6126263941844161}",20,0,-119.26731703768617,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
99,False,"{'a': 0.8, 'e': 0.6095709072963093}",25,11,-15.211999511964974,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
100,False,"{'a': 0.8, 'e': 0.6065306597126334}",20,8,-6.1695083873945045,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
101,False,"{'a': 0.8, 'e': 0.6035055754270405}",30,0,-56.041278770448905,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
102,False,"{'a': 0.8, 'e': 0.6004955788122659}",20,0,-61.233819011718396,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
103,False,"{'a': 0.8, 'e': 0.5975005946182375}",35,16,-62.999631225943176,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 1}",1
104,False,"{'a': 0.8, 'e': 0.5945205479701944}",35,24,-5.016975051018937,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
105,False,"{'a': 0.8, 'e': 0.5915553643668151}",30,13,-8.261416217648694,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
106,False,"{'a': 0.8, 'e': 0.5886049696783552}",25,3,-1.2274510143077446,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
107,False,"{'a': 0.8, 'e': 0.5856692901447937}",25,0,-133.59366360023907,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
108,False,"{'a': 0.8, 'e': 0.5827482523739896}",20,10,-5.153952868289692,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
109,False,"{'a': 0.8, 'e': 0.5798417833398464}",20,0,-14.150072403392615,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",1
110,False,"{'a': 0.8, 'e': 0.5769498103804866}",25,5,-50.070547701938864,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",1
111,False,"{'a': 0.8, 'e': 0.574072261196436}",25,0,-101.3724815469568,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
112,False,"{'a': 0.8, 'e': 0.5712090638488149}",25,2,-128.4581544132694,"{0: 15, 1: 2, 2: 2, 3: 2, 4: 2}",1
113,False,"{'a': 0.8, 'e': 0.5683601467575404}",20,4,-122.27496417123996,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 2}",1
114,False,"{'a': 0.8, 'e': 0.5655254386995371}",25,0,-20.724124886165967,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
115,False,"{'a': 0.8, 'e': 0.5627048688069557}",30,7,-0.38798458892157295,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 0}",1
116,False,"{'a': 0.8, 'e': 0.559898366565402}",20,7,-58.215182992479946,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
117,False,"{'a': 0.8, 'e': 0.5571058618121739}",25,14,-3.8959686768846886,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
118,False,"{'a': 0.8, 'e': 0.5543272847345071}",20,6,-112.11296933456734,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 3}",1
119,False,"{'a': 0.8, 'e': 0.5515625658678298}",20,0,-40.18779426975427,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
120,False,"{'a': 0.8, 'e': 0.5488116360940265}",25,6,-52.73155633518213,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 0}",1
121,False,"{'a': 0.8, 'e': 0.5460744266397094}",30,15,5.538565799716112,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
122,False,"{'a': 0.8, 'e': 0.5433508690744998}",25,0,-36.681196777679666,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
123,False,"{'a': 0.8, 'e': 0.5406408953093166}",25,15,-11.110455667275506,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
124,False,"{'a': 0.8, 'e': 0.5379444375946745}",20,0,-81.92262989528159,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
125,False,"{'a': 0.8, 'e': 0.5352614285189903}",25,15,-18.271681824257506,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
126,False,"{'a': 0.8, 'e': 0.5325918010068972}",25,15,-17.29572428174524,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
127,False,"{'a': 0.8, 'e': 0.5299354883175685}",25,0,-39.10174177334138,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
128,False,"{'a': 0.8, 'e': 0.5272924240430485}",20,9,-22.86641140717641,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
129,False,"{'a': 0.8, 'e': 0.5246625421065929}",20,7,-16.76124182260679,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
130,False,"{'a': 0.8, 'e': 0.522045776761016}",20,13,13.256753789311475,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.8, 'e': 0.5194420625870482}",35,0,-76.42879705254379,"{0: 29, 1: 3, 2: 1, 3: 0, 4: 2}",0
132,False,"{'a': 0.8, 'e': 0.5168513344916992}",20,2,22.366207977450898,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.8, 'e': 0.5142735277066319}",20,6,3.2176166517398554,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
134,False,"{'a': 0.8, 'e': 0.5117085777865424}",20,14,7.686102000565046,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.8, 'e': 0.5091564206075492}",25,0,-127.88295084181345,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 3}",0
136,False,"{'a': 0.8, 'e': 0.5066169923655895}",30,16,1.3393245644787481,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
137,False,"{'a': 0.8, 'e': 0.5040902295748255}",25,5,-52.66605975823108,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",1
138,False,"{'a': 0.8, 'e': 0.5015760690660555}",20,9,6.021136363985747,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.8, 'e': 0.49907444798513595}",20,10,15.96320125271967,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.8, 'e': 0.49658530379140947}",35,17,-46.74217864876083,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
141,False,"{'a': 0.8, 'e': 0.4941085742561417}",30,23,11.970891187794873,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.8, 'e': 0.4916441974609651}",20,1,8.420988648332695,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
143,False,"{'a': 0.8, 'e': 0.48919211179633154}",20,3,-24.44165937414435,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
144,False,"{'a': 0.8, 'e': 0.4867522559599717}",20,5,-30.336035763111386,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
145,False,"{'a': 0.8, 'e': 0.48432456895536247}",20,0,-21.72078742286969,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
146,False,"{'a': 0.8, 'e': 0.48190899009020244}",20,0,-45.00824407556882,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
147,False,"{'a': 0.8, 'e': 0.4795054589748941}",30,16,-50.18853424603252,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
148,False,"{'a': 0.8, 'e': 0.4771139155210344}",20,0,-81.29769718372705,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
149,False,"{'a': 0.8, 'e': 0.4747342999399124}",20,6,-83.98813846924243,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 2}",1
150,False,"{'a': 0.8, 'e': 0.4723665527410147}",25,8,-57.26421922795361,"{0: 11, 1: 3, 2: 2, 3: 0, 4: 1}",1
151,False,"{'a': 0.8, 'e': 0.47001061473053796}",20,0,18.151217106651234,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
152,False,"{'a': 0.8, 'e': 0.46766642700990924}",20,0,-29.223895677698714,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
153,False,"{'a': 0.8, 'e': 0.4653339309743134}",25,6,-3.7383592483845307,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
154,False,"{'a': 0.8, 'e': 0.46301306831122807}",30,4,-107.9864657287704,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 2}",1
155,False,"{'a': 0.8, 'e': 0.4607037809989658}",30,0,-59.45944959085183,"{0: 24, 1: 2, 2: 2, 3: 1, 4: 1}",0
156,False,"{'a': 0.8, 'e': 0.4584060113052235}",25,9,-18.227683435481865,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
157,False,"{'a': 0.8, 'e': 0.4561197017856392}",20,7,-70.4692140046522,"{0: 8, 1: 2, 2: 1, 3: 1, 4: 1}",1
158,False,"{'a': 0.8, 'e': 0.45384479528235583}",35,1,-60.31055901537191,"{0: 26, 1: 2, 2: 5, 3: 0, 4: 1}",1
159,False,"{'a': 0.8, 'e': 0.4515812349225922}",20,0,-85.79227186443505,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
160,False,"{'a': 0.8, 'e': 0.44932896411722156}",20,7,-14.921126417794945,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
161,False,"{'a': 0.8, 'e': 0.4470879265593564}",25,0,-64.01343303286231,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
162,False,"{'a': 0.8, 'e': 0.4448580662229411}",20,0,-3.381120092588749,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
163,False,"{'a': 0.8, 'e': 0.4426393273613511}",30,0,13.206994122332468,"{0: 26, 1: 2, 2: 2, 3: 0, 4: 0}",0
164,False,"{'a': 0.8, 'e': 0.44043165450599925}",20,7,-96.91237918821297,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 2}",1
165,False,"{'a': 0.8, 'e': 0.4382349924649492}",20,6,-20.765131715795388,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
166,False,"{'a': 0.8, 'e': 0.43604928632153556}",25,10,-12.096564159938985,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
167,False,"{'a': 0.8, 'e': 0.4338744814329909}",30,18,22.28200401838642,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.8, 'e': 0.43171052342907973}",30,17,8.201430178005687,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
169,False,"{'a': 0.8, 'e': 0.42955735821073915}",20,3,-25.674485132350107,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 1}",1
170,False,"{'a': 0.8, 'e': 0.4274149319487267}",25,0,-26.026980833633594,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
171,False,"{'a': 0.8, 'e': 0.42528319108227414}",25,0,-11.396107330905208,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
172,False,"{'a': 0.8, 'e': 0.4231620823177488}",20,9,-11.120700428904557,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
173,False,"{'a': 0.8, 'e': 0.4210515526273212}",20,0,-110.81376664098498,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
174,False,"{'a': 0.8, 'e': 0.418951549247639}",30,5,-113.39343517511253,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 3}",1
175,False,"{'a': 0.8, 'e': 0.4168620196785084}",20,1,-20.418834237234066,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
176,False,"{'a': 0.8, 'e': 0.4147829116815814}",20,8,20.620489498723728,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.8, 'e': 0.4127141732790497}",20,14,-31.074470925341526,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
178,False,"{'a': 0.8, 'e': 0.4106557527523455}",20,13,11.304910194634214,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.8, 'e': 0.40860759864084845}",20,0,11.99924025465108,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
180,False,"{'a': 0.8, 'e': 0.4065696597405991}",20,3,-86.31236031915303,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 2}",1
181,False,"{'a': 0.8, 'e': 0.4045418851030188}",20,13,-50.30223016768319,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 1}",1
182,False,"{'a': 0.8, 'e': 0.40252422403363597}",20,10,-37.178623213411704,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
183,False,"{'a': 0.8, 'e': 0.4005166260908188}",20,10,-4.223136214930072,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
184,False,"{'a': 0.8, 'e': 0.39851904108451414}",30,0,-68.1642244731016,"{0: 25, 1: 2, 2: 1, 3: 0, 4: 2}",0
