trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
76,False,"{'a': 0.6, 'e': 0.46766642700990924}",20,9,-54.537212954293615,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
77,False,"{'a': 0.6, 'e': 0.46301306831122807}",25,14,-15.393522058987262,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
78,False,"{'a': 0.6, 'e': 0.4584060113052235}",20,10,-0.35210259823561074,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
79,False,"{'a': 0.6, 'e': 0.45384479528235583}",20,10,7.368947468603117,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
80,False,"{'a': 0.6, 'e': 0.44932896411722156}",20,0,-93.39230744494014,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
81,False,"{'a': 0.6, 'e': 0.4448580662229411}",35,3,16.42513581842234,"{0: 29, 1: 2, 2: 1, 3: 0, 4: 0}",1
82,False,"{'a': 0.6, 'e': 0.44043165450599925}",35,0,-116.87331820612377,"{0: 27, 1: 4, 2: 1, 3: 0, 4: 3}",0
83,False,"{'a': 0.6, 'e': 0.43604928632153556}",25,5,-31.98465845271139,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",1
84,False,"{'a': 0.6, 'e': 0.43171052342907973}",25,7,-107.57896829979283,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 3}",1
85,False,"{'a': 0.6, 'e': 0.4274149319487267}",25,10,13.726620420291486,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
86,False,"{'a': 0.6, 'e': 0.4231620823177488}",25,11,-39.01591205803877,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
87,False,"{'a': 0.6, 'e': 0.418951549247639}",25,8,27.882278730971755,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,False,"{'a': 0.6, 'e': 0.4147829116815814}",25,6,-26.015533539977543,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
89,False,"{'a': 0.6, 'e': 0.4106557527523455}",25,17,14.231458644218817,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.6, 'e': 0.4065696597405991}",25,0,-55.387519450694334,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
91,False,"{'a': 0.6, 'e': 0.40252422403363597}",20,7,9.113731078136343,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
92,False,"{'a': 0.6, 'e': 0.39851904108451414}",30,11,-17.056023829340848,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 0}",1
93,False,"{'a': 0.6, 'e': 0.3945537103716011}",20,5,-11.02303725360111,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
94,False,"{'a': 0.6, 'e': 0.3906278353585211}",30,2,-109.12566205026701,"{0: 21, 1: 0, 2: 4, 3: 1, 4: 2}",1
95,False,"{'a': 0.6, 'e': 0.3867410234545012}",20,0,-27.363996387689735,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
96,False,"{'a': 0.6, 'e': 0.38289288597511206}",20,0,-29.04286765457917,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
97,False,"{'a': 0.6, 'e': 0.37908303810339883}",35,2,10.556700410491741,"{0: 29, 1: 1, 2: 3, 3: 0, 4: 0}",1
98,False,"{'a': 0.6, 'e': 0.37531109885139957}",25,0,22.624107310662904,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
99,False,"{'a': 0.6, 'e': 0.3715766910220457}",20,0,-57.87822895925281,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
100,False,"{'a': 0.6, 'e': 0.36787944117144233}",30,6,-89.22276225234215,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 2}",1
101,False,"{'a': 0.6, 'e': 0.3642189795715233}",20,11,-11.855354147238096,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
102,False,"{'a': 0.6, 'e': 0.3605949401730783}",25,0,36.6325537200214,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
